dt,adm_cd2,adm_nm,nx,ny,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-09-01 04:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,0.2,186.0,1.8,-999.0,1.8
2025-09-01 05:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,0.0,177.0,1.8,-999.0,1.8
2025-09-01 06:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,85.0,4.0,,25.0,26.0,,-0.4,167.0,2.2,-999.0,2.3
2025-09-01 07:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,90.0,4.0,,,26.0,,0.1,182.0,2.7,-999.0,2.7
2025-09-01 08:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,95.0,4.0,,,26.0,,-0.3,172.0,2.8,-999.0,2.8
2025-09-01 09:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,95.0,4.0,,,26.0,,0.0,180.0,3.1,-999.0,3.1
2025-09-01 10:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,95.0,4.0,,,26.0,,1.4,202.0,3.5,-999.0,3.8
2025-09-01 11:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,90.0,4.0,,,27.0,,1.5,204.0,3.4,-999.0,3.7
2025-09-01 12:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,90.0,4.0,,,27.0,,1.4,200.0,3.8,-999.0,4.0
2025-09-01 13:00:00+09:00,1114057000,필동,60,127,,62.0,1.0,85.0,4.0,,,28.0,,3.5,220.0,4.1,-999.0,5.4
2025-09-01 14:00:00+09:00,1114057000,필동,60,127,,61.0,1.0,85.0,4.0,,,28.0,,2.2,228.0,2.0,-999.0,3.0
2025-09-01 15:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,80.0,4.0,,,28.0,30.0,1.8,219.0,2.2,-999.0,2.8
2025-09-01 16:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,80.0,4.0,,,29.0,,1.9,221.0,2.2,-999.0,2.9
2025-09-01 17:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,75.0,4.0,,,28.0,,2.3,235.0,1.6,-999.0,2.8
2025-09-01 18:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,75.0,4.0,,,28.0,,2.0,248.0,0.8,-999.0,2.2
2025-09-01 19:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,80.0,4.0,,,27.0,,1.5,248.0,0.6,-999.0,1.6
2025-09-01 20:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,1.0,239.0,0.6,-999.0,1.2
2025-09-01 21:00:00+09:00,1114057000,필동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,0.4,210.0,0.7,-999.0,0.8
2025-09-01 22:00:00+09:00,1114057000,필동,60,127,,30.0,0.0,85.0,4.0,,,25.0,,0.0,180.0,0.9,-999.0,0.9
2025-09-01 23:00:00+09:00,1114057000,필동,60,127,,30.0,0.0,85.0,4.0,,,25.0,,0.0,180.0,1.0,-999.0,1.0
2025-09-02 00:00:00+09:00,1114057000,필동,60,127,,30.0,0.0,90.0,4.0,,,25.0,,0.0,174.0,0.9,-999.0,0.9
2025-09-02 03:00:00+09:00,1114057000,필동,60,127,0.0,30.0,0.0,90.0,4.0,0.0,,24.0,,0.1,207.0,0.2,-999.0,1.0
2025-09-02 06:00:00+09:00,1114057000,필동,60,127,0.0,30.0,0.0,90.0,4.0,0.0,24.0,24.0,,-0.8,77.0,-0.2,-999.0,1.0
2025-09-02 09:00:00+09:00,1114057000,필동,60,127,0.0,30.0,0.0,85.0,4.0,0.0,,25.0,,-0.9,73.0,-0.3,-999.0,1.0
2025-09-02 12:00:00+09:00,1114057000,필동,60,127,0.0,30.0,0.0,70.0,4.0,0.0,,28.0,,-0.5,117.0,0.3,-999.0,1.0
2025-09-02 15:00:00+09:00,1114057000,필동,60,127,0.0,20.0,0.0,60.0,3.0,0.0,,30.0,32.0,0.0,4.0,-1.4,-999.0,1.0
2025-09-02 18:00:00+09:00,1114057000,필동,60,127,0.0,20.0,0.0,65.0,3.0,0.0,,29.0,,-1.1,60.0,-0.7,-999.0,1.0
2025-09-02 21:00:00+09:00,1114057000,필동,60,127,0.0,20.0,0.0,75.0,3.0,0.0,,26.0,,-1.1,72.0,-0.4,-999.0,1.0
2025-09-03 00:00:00+09:00,1114057000,필동,60,127,0.0,10.0,0.0,80.0,3.0,0.0,,25.0,,-2.2,80.0,-0.4,-999.0,1.0
2025-08-30 09:00:00+09:00,1114059000,광희동,60,127,,60.0,4.0,90.0,4.0,,,26.0,,0.9,211.0,1.5,-999.0,1.7
2025-08-30 10:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,90.0,4.0,,,27.0,,0.9,208.0,1.7,-999.0,1.9
2025-08-30 11:00:00+09:00,1114059000,광희동,60,127,,20.0,0.0,90.0,3.0,,,28.0,,2.0,225.0,2.0,-999.0,2.8
2025-08-30 12:00:00+09:00,1114059000,광희동,60,127,,60.0,4.0,85.0,3.0,,,29.0,,2.5,231.0,2.0,-999.0,3.2
2025-08-30 13:00:00+09:00,1114059000,광희동,60,127,,0.0,0.0,80.0,1.0,,,29.0,,2.9,237.0,1.9,-999.0,3.5
2025-08-30 14:00:00+09:00,1114059000,광희동,60,127,,0.0,0.0,80.0,1.0,,,29.0,,3.1,237.0,2.0,-999.0,3.7
2025-08-30 15:00:00+09:00,1114059000,광희동,60,127,,20.0,0.0,75.0,3.0,,,29.0,31.0,3.1,247.0,1.3,-999.0,3.4
2025-08-30 16:00:00+09:00,1114059000,광희동,60,127,,20.0,0.0,75.0,3.0,,,29.0,,3.1,243.0,1.6,-999.0,3.5
2025-08-30 17:00:00+09:00,1114059000,광희동,60,127,,0.0,0.0,75.0,1.0,,,30.0,,3.2,245.0,1.5,-999.0,3.5
2025-08-30 18:00:00+09:00,1114059000,광희동,60,127,,0.0,0.0,75.0,1.0,,,29.0,,2.5,243.0,1.3,-999.0,2.8
2025-08-30 19:00:00+09:00,1114059000,광희동,60,127,,0.0,0.0,80.0,1.0,,,28.0,,1.6,253.0,0.5,-999.0,1.7
2025-08-30 20:00:00+09:00,1114059000,광희동,60,127,,0.0,0.0,80.0,1.0,,,28.0,,0.8,256.0,0.2,-999.0,0.8
2025-08-30 21:00:00+09:00,1114059000,광희동,60,127,,20.0,0.0,85.0,3.0,,,27.0,,0.5,259.0,0.1,-999.0,0.5
2025-08-30 22:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,85.0,4.0,,,27.0,,0.4,233.0,0.3,-999.0,0.5
2025-08-30 23:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,85.0,4.0,,,27.0,,0.3,207.0,0.6,-999.0,0.7
2025-08-31 00:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,85.0,4.0,,,27.0,,0.1,188.0,0.7,-999.0,0.7
2025-08-31 01:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,90.0,4.0,,,26.0,,0.0,172.0,0.7,-999.0,0.7
2025-08-31 02:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,90.0,4.0,,,26.0,,0.0,171.0,0.6,-999.0,0.6
2025-08-31 03:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,90.0,4.0,,,26.0,,-0.5,124.0,0.4,-999.0,0.7
2025-08-31 04:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,90.0,4.0,,,26.0,,-0.8,128.0,0.7,-999.0,1.1
2025-08-31 05:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,85.0,4.0,,,26.0,,-0.8,141.0,1.1,-999.0,1.4
2025-08-31 06:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,90.0,4.0,,25.0,26.0,,-0.7,150.0,1.4,-999.0,1.6
2025-08-31 07:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,90.0,4.0,,,26.0,,-0.4,163.0,1.6,-999.0,1.7
2025-08-31 08:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,90.0,4.0,,,26.0,,-0.1,175.0,2.1,-999.0,2.1
2025-08-31 09:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,85.0,4.0,,,27.0,,0.0,180.0,2.8,-999.0,2.8
2025-08-31 10:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,80.0,4.0,,,28.0,,0.3,186.0,2.8,-999.0,2.8
2025-08-31 11:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,75.0,4.0,,,29.0,,1.2,202.0,3.0,-999.0,3.2
2025-08-31 12:00:00+09:00,1114059000,광희동,60,127,,60.0,4.0,75.0,4.0,,,30.0,,2.2,219.0,2.7,-999.0,3.5
2025-08-31 13:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,75.0,4.0,,,30.0,,2.8,227.0,2.6,-999.0,3.8
2025-08-31 14:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,75.0,4.0,,,30.0,,3.4,235.0,2.4,-999.0,4.2
2025-08-31 15:00:00+09:00,1114059000,광희동,60,127,,60.0,4.0,75.0,4.0,,,30.0,31.0,4.0,245.0,1.9,-999.0,4.4
2025-08-31 16:00:00+09:00,1114059000,광희동,60,127,,60.0,4.0,75.0,3.0,,,30.0,,3.6,242.0,1.9,-999.0,4.1
2025-08-31 17:00:00+09:00,1114059000,광희동,60,127,,60.0,4.0,75.0,3.0,,,30.0,,2.3,235.0,1.6,-999.0,2.8
2025-08-31 18:00:00+09:00,1114059000,광희동,60,127,,60.0,4.0,80.0,3.0,,,29.0,,1.0,214.0,1.5,-999.0,1.8
2025-08-31 19:00:00+09:00,1114059000,광희동,60,127,,20.0,0.0,80.0,3.0,,,28.0,,0.0,175.0,1.1,-999.0,1.1
2025-08-31 20:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,,28.0,,-0.1,169.0,1.0,-999.0,1.0
2025-08-31 21:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,,28.0,,-0.1,167.0,0.9,-999.0,0.9
2025-08-31 22:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,,27.0,,0.3,193.0,1.3,-999.0,1.3
2025-08-31 23:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,,27.0,,0.6,203.0,1.4,-999.0,1.5
2025-09-01 00:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,,27.0,,0.2,188.0,1.4,-999.0,1.4
2025-09-01 01:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,,27.0,,-0.3,166.0,1.6,-999.0,1.6
2025-09-01 02:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,-0.1,172.0,1.5,-999.0,1.5
2025-09-01 03:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,0.0,176.0,1.4,-999.0,1.4
2025-09-01 04:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,0.2,186.0,1.8,-999.0,1.8
2025-09-01 05:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,0.0,177.0,1.8,-999.0,1.8
2025-09-01 06:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,25.0,26.0,,-0.4,167.0,2.2,-999.0,2.3
2025-09-01 07:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,90.0,4.0,,,26.0,,0.1,182.0,2.7,-999.0,2.7
2025-09-01 08:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,95.0,4.0,,,26.0,,-0.3,172.0,2.8,-999.0,2.8
2025-09-01 09:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,95.0,4.0,,,26.0,,0.0,180.0,3.1,-999.0,3.1
2025-09-01 10:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,95.0,4.0,,,26.0,,1.4,202.0,3.5,-999.0,3.8
2025-09-01 11:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,90.0,4.0,,,27.0,,1.5,204.0,3.4,-999.0,3.7
2025-09-01 12:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,90.0,4.0,,,27.0,,1.4,200.0,3.8,-999.0,4.0
2025-09-01 13:00:00+09:00,1114059000,광희동,60,127,,62.0,1.0,85.0,4.0,,,28.0,,3.5,220.0,4.1,-999.0,5.4
2025-09-01 14:00:00+09:00,1114059000,광희동,60,127,,61.0,1.0,85.0,4.0,,,28.0,,2.2,228.0,2.0,-999.0,3.0
2025-09-01 15:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,80.0,4.0,,,28.0,30.0,1.8,219.0,2.2,-999.0,2.8
2025-09-01 16:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,80.0,4.0,,,29.0,,1.9,221.0,2.2,-999.0,2.9
2025-09-01 17:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,75.0,4.0,,,28.0,,2.3,235.0,1.6,-999.0,2.8
2025-09-01 18:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,75.0,4.0,,,28.0,,2.0,248.0,0.8,-999.0,2.2
2025-09-01 19:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,80.0,4.0,,,27.0,,1.5,248.0,0.6,-999.0,1.6
2025-09-01 20:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,1.0,239.0,0.6,-999.0,1.2
2025-09-01 21:00:00+09:00,1114059000,광희동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,0.4,210.0,0.7,-999.0,0.8
2025-09-01 22:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,85.0,4.0,,,25.0,,0.0,180.0,0.9,-999.0,0.9
2025-09-01 23:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,85.0,4.0,,,25.0,,0.0,180.0,1.0,-999.0,1.0
2025-09-02 00:00:00+09:00,1114059000,광희동,60,127,,30.0,0.0,90.0,4.0,,,25.0,,0.0,174.0,0.9,-999.0,0.9
2025-09-02 03:00:00+09:00,1114059000,광희동,60,127,0.0,30.0,0.0,90.0,4.0,0.0,,24.0,,0.1,207.0,0.2,-999.0,1.0
2025-09-02 06:00:00+09:00,1114059000,광희동,60,127,0.0,30.0,0.0,90.0,4.0,0.0,24.0,24.0,,-0.8,77.0,-0.2,-999.0,1.0
2025-09-02 09:00:00+09:00,1114059000,광희동,60,127,0.0,30.0,0.0,85.0,4.0,0.0,,25.0,,-0.9,73.0,-0.3,-999.0,1.0
2025-09-02 12:00:00+09:00,1114059000,광희동,60,127,0.0,30.0,0.0,70.0,4.0,0.0,,28.0,,-0.5,117.0,0.3,-999.0,1.0
2025-09-02 15:00:00+09:00,1114059000,광희동,60,127,0.0,20.0,0.0,60.0,3.0,0.0,,30.0,32.0,0.0,4.0,-1.4,-999.0,1.0
2025-09-02 18:00:00+09:00,1114059000,광희동,60,127,0.0,20.0,0.0,65.0,3.0,0.0,,29.0,,-1.1,60.0,-0.7,-999.0,1.0
2025-09-02 21:00:00+09:00,1114059000,광희동,60,127,0.0,20.0,0.0,75.0,3.0,0.0,,26.0,,-1.1,72.0,-0.4,-999.0,1.0
2025-09-03 00:00:00+09:00,1114059000,광희동,60,127,0.0,10.0,0.0,80.0,3.0,0.0,,25.0,,-2.2,80.0,-0.4,-999.0,1.0
2025-08-30 09:00:00+09:00,1114060500,을지로동,60,127,,60.0,4.0,90.0,4.0,,,26.0,,0.9,211.0,1.5,-999.0,1.7
2025-08-30 10:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,90.0,4.0,,,27.0,,0.9,208.0,1.7,-999.0,1.9
2025-08-30 11:00:00+09:00,1114060500,을지로동,60,127,,20.0,0.0,90.0,3.0,,,28.0,,2.0,225.0,2.0,-999.0,2.8
2025-08-30 12:00:00+09:00,1114060500,을지로동,60,127,,60.0,4.0,85.0,3.0,,,29.0,,2.5,231.0,2.0,-999.0,3.2
2025-08-30 13:00:00+09:00,1114060500,을지로동,60,127,,0.0,0.0,80.0,1.0,,,29.0,,2.9,237.0,1.9,-999.0,3.5
2025-08-30 14:00:00+09:00,1114060500,을지로동,60,127,,0.0,0.0,80.0,1.0,,,29.0,,3.1,237.0,2.0,-999.0,3.7
2025-08-30 15:00:00+09:00,1114060500,을지로동,60,127,,20.0,0.0,75.0,3.0,,,29.0,31.0,3.1,247.0,1.3,-999.0,3.4
2025-08-30 16:00:00+09:00,1114060500,을지로동,60,127,,20.0,0.0,75.0,3.0,,,29.0,,3.1,243.0,1.6,-999.0,3.5
2025-08-30 17:00:00+09:00,1114060500,을지로동,60,127,,0.0,0.0,75.0,1.0,,,30.0,,3.2,245.0,1.5,-999.0,3.5
2025-08-30 18:00:00+09:00,1114060500,을지로동,60,127,,0.0,0.0,75.0,1.0,,,29.0,,2.5,243.0,1.3,-999.0,2.8
2025-08-30 19:00:00+09:00,1114060500,을지로동,60,127,,0.0,0.0,80.0,1.0,,,28.0,,1.6,253.0,0.5,-999.0,1.7
2025-08-30 20:00:00+09:00,1114060500,을지로동,60,127,,0.0,0.0,80.0,1.0,,,28.0,,0.8,256.0,0.2,-999.0,0.8
2025-08-30 21:00:00+09:00,1114060500,을지로동,60,127,,20.0,0.0,85.0,3.0,,,27.0,,0.5,259.0,0.1,-999.0,0.5
2025-08-30 22:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,85.0,4.0,,,27.0,,0.4,233.0,0.3,-999.0,0.5
2025-08-30 23:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,85.0,4.0,,,27.0,,0.3,207.0,0.6,-999.0,0.7
2025-08-31 00:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,85.0,4.0,,,27.0,,0.1,188.0,0.7,-999.0,0.7
2025-08-31 01:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,90.0,4.0,,,26.0,,0.0,172.0,0.7,-999.0,0.7
2025-08-31 02:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,90.0,4.0,,,26.0,,0.0,171.0,0.6,-999.0,0.6
2025-08-31 03:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,90.0,4.0,,,26.0,,-0.5,124.0,0.4,-999.0,0.7
2025-08-31 04:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,90.0,4.0,,,26.0,,-0.8,128.0,0.7,-999.0,1.1
2025-08-31 05:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,85.0,4.0,,,26.0,,-0.8,141.0,1.1,-999.0,1.4
2025-08-31 06:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,90.0,4.0,,25.0,26.0,,-0.7,150.0,1.4,-999.0,1.6
2025-08-31 07:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,90.0,4.0,,,26.0,,-0.4,163.0,1.6,-999.0,1.7
2025-08-31 08:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,90.0,4.0,,,26.0,,-0.1,175.0,2.1,-999.0,2.1
2025-08-31 09:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,85.0,4.0,,,27.0,,0.0,180.0,2.8,-999.0,2.8
2025-08-31 10:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,80.0,4.0,,,28.0,,0.3,186.0,2.8,-999.0,2.8
2025-08-31 11:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,75.0,4.0,,,29.0,,1.2,202.0,3.0,-999.0,3.2
2025-08-31 12:00:00+09:00,1114060500,을지로동,60,127,,60.0,4.0,75.0,4.0,,,30.0,,2.2,219.0,2.7,-999.0,3.5
2025-08-31 13:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,75.0,4.0,,,30.0,,2.8,227.0,2.6,-999.0,3.8
2025-08-31 14:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,75.0,4.0,,,30.0,,3.4,235.0,2.4,-999.0,4.2
2025-08-31 15:00:00+09:00,1114060500,을지로동,60,127,,60.0,4.0,75.0,4.0,,,30.0,31.0,4.0,245.0,1.9,-999.0,4.4
2025-08-31 16:00:00+09:00,1114060500,을지로동,60,127,,60.0,4.0,75.0,3.0,,,30.0,,3.6,242.0,1.9,-999.0,4.1
2025-08-31 17:00:00+09:00,1114060500,을지로동,60,127,,60.0,4.0,75.0,3.0,,,30.0,,2.3,235.0,1.6,-999.0,2.8
2025-08-31 18:00:00+09:00,1114060500,을지로동,60,127,,60.0,4.0,80.0,3.0,,,29.0,,1.0,214.0,1.5,-999.0,1.8
2025-08-31 19:00:00+09:00,1114060500,을지로동,60,127,,20.0,0.0,80.0,3.0,,,28.0,,0.0,175.0,1.1,-999.0,1.1
2025-08-31 20:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,,28.0,,-0.1,169.0,1.0,-999.0,1.0
2025-08-31 21:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,,28.0,,-0.1,167.0,0.9,-999.0,0.9
2025-08-31 22:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,,27.0,,0.3,193.0,1.3,-999.0,1.3
2025-08-31 23:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,,27.0,,0.6,203.0,1.4,-999.0,1.5
2025-09-01 00:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,,27.0,,0.2,188.0,1.4,-999.0,1.4
2025-09-01 01:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,,27.0,,-0.3,166.0,1.6,-999.0,1.6
2025-09-01 02:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,-0.1,172.0,1.5,-999.0,1.5
2025-09-01 03:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,0.0,176.0,1.4,-999.0,1.4
2025-09-01 04:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,0.2,186.0,1.8,-999.0,1.8
2025-09-01 05:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,0.0,177.0,1.8,-999.0,1.8
2025-09-01 06:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,25.0,26.0,,-0.4,167.0,2.2,-999.0,2.3
2025-09-01 07:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,90.0,4.0,,,26.0,,0.1,182.0,2.7,-999.0,2.7
2025-09-01 08:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,95.0,4.0,,,26.0,,-0.3,172.0,2.8,-999.0,2.8
2025-09-01 09:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,95.0,4.0,,,26.0,,0.0,180.0,3.1,-999.0,3.1
2025-09-01 10:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,95.0,4.0,,,26.0,,1.4,202.0,3.5,-999.0,3.8
2025-09-01 11:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,90.0,4.0,,,27.0,,1.5,204.0,3.4,-999.0,3.7
2025-09-01 12:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,90.0,4.0,,,27.0,,1.4,200.0,3.8,-999.0,4.0
2025-09-01 13:00:00+09:00,1114060500,을지로동,60,127,,62.0,1.0,85.0,4.0,,,28.0,,3.5,220.0,4.1,-999.0,5.4
2025-09-01 14:00:00+09:00,1114060500,을지로동,60,127,,61.0,1.0,85.0,4.0,,,28.0,,2.2,228.0,2.0,-999.0,3.0
2025-09-01 15:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,80.0,4.0,,,28.0,30.0,1.8,219.0,2.2,-999.0,2.8
2025-09-01 16:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,80.0,4.0,,,29.0,,1.9,221.0,2.2,-999.0,2.9
2025-09-01 17:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,75.0,4.0,,,28.0,,2.3,235.0,1.6,-999.0,2.8
2025-09-01 18:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,75.0,4.0,,,28.0,,2.0,248.0,0.8,-999.0,2.2
2025-09-01 19:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,80.0,4.0,,,27.0,,1.5,248.0,0.6,-999.0,1.6
2025-09-01 20:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,1.0,239.0,0.6,-999.0,1.2
2025-09-01 21:00:00+09:00,1114060500,을지로동,60,127,,60.0,1.0,85.0,4.0,,,26.0,,0.4,210.0,0.7,-999.0,0.8
2025-09-01 22:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,85.0,4.0,,,25.0,,0.0,180.0,0.9,-999.0,0.9
2025-09-01 23:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,85.0,4.0,,,25.0,,0.0,180.0,1.0,-999.0,1.0
2025-09-02 00:00:00+09:00,1114060500,을지로동,60,127,,30.0,0.0,90.0,4.0,,,25.0,,0.0,174.0,0.9,-999.0,0.9
2025-09-02 03:00:00+09:00,1114060500,을지로동,60,127,0.0,30.0,0.0,90.0,4.0,0.0,,24.0,,0.1,207.0,0.2,-999.0,1.0
2025-09-02 06:00:00+09:00,1114060500,을지로동,60,127,0.0,30.0,0.0,90.0,4.0,0.0,24.0,24.0,,-0.8,77.0,-0.2,-999.0,1.0
2025-09-02 09:00:00+09:00,1114060500,을지로동,60,127,0.0,30.0,0.0,85.0,4.0,0.0,,25.0,,-0.9,73.0,-0.3,-999.0,1.0
2025-09-02 12:00:00+09:00,1114060500,을지로동,60,127,0.0,30.0,0.0,70.0,4.0,0.0,,28.0,,-0.5,117.0,0.3,-999.0,1.0
2025-09-02 15:00:00+09:00,1114060500,을지로동,60,127,0.0,20.0,0.0,60.0,3.0,0.0,,30.0,32.0,0.0,4.0,-1.4,-999.0,1.0
2025-09-02 18:00:00+09:00,1114060500,을지로동,60,127,0.0,20.0,0.0,65.0,3.0,0.0,,29.0,,-1.1,60.0,-0.7,-999.0,1.0
2025-09-02 21:00:00+09:00,1114060500,을지로동,60,127,0.0,20.0,0.0,75.0,3.0,0.0,,26.0,,-1.1,72.0,-0.4,-999.0,1.0
2025-09-03 00:00:00+09:00,1114060500,을지로동,60,127,0.0,10.0,0.0,80.0,3.0,0.0,,25.0,,-2.2,80.0,-0.4,-999.0,1.0
2025-08-30 09:00:00+09:00,1114061500,신당동,60,127,,60.0,4.0,90.0,4.0,,,26.0,,0.9,211.0,1.5,-999.0,1.7
2025-08-30 10:00:00+09:00,1114061500,신당동,60,127,,30.0,0.0,90.0,4.0,,,27.0,,0.9,208.0,1.7,-999.0,1.9
2025-08-30 11:00:00+09:00,1114061500,신당동,60,127,,20.0,0.0,90.0,3.0,,,28.0,,2.0,225.0,2.0,-999.0,2.8
2025-08-30 12:00:00+09:00,1114061500,신당동,60,127,,60.0,4.0,85.0,3.0,,,29.0,,2.5,231.0,2.0,-999.0,3.2
2025-08-30 13:00:00+09:00,1114061500,신당동,60,127,,0.0,0.0,80.0,1.0,,,29.0,,2.9,237.0,1.9,-999.0,3.5
2025-08-30 14:00:00+09:00,1114061500,신당동,60,127,,0.0,0.0,80.0,1.0,,,29.0,,3.1,237.0,2.0,-999.0,3.7
2025-08-30 15:00:00+09:00,1114061500,신당동,60,127,,20.0,0.0,75.0,3.0,,,29.0,31.0,3.1,247.0,1.3,-999.0,3.4
2025-08-30 16:00:00+09:00,1114061500,신당동,60,127,,20.0,0.0,75.0,3.0,,,29.0,,3.1,243.0,1.6,-999.0,3.5
